date,open,high,low,close,adj_close,volume,range,Year,return
7/6/2010,11.05854988,11.1499567,10.80026817,10.86104012,10.79686165,102787835,0.34968853,2010,-0.001099537
7/7/2010,10.91683102,11.24011898,10.8438549,11.21297073,11.1467123,125657235,0.396264076,2010,0.032403031
7/8/2010,11.2964077,11.39055538,11.19952106,11.37137699,11.30418396,107156148,0.191034317,2010,0.014127055
7/9/2010,11.75494003,11.78731823,11.52629662,11.64360714,11.57480526,173909421,0.261021614,2010,0.023939946
7/12/2010,11.76515102,11.94124126,11.73302174,11.8513279,11.78129864,133875926,0.208219528,2010,0.017839897
7/13/2010,12.01122856,12.27872562,11.96216297,12.18432999,12.11233139,159648166,0.316562653,2010,0.028098294
7/14/2010,12.20126724,12.29964828,12.11608601,12.23762989,12.16531754,125187481,0.183562279,2010,0.004374463
7/15/2010,12.24734402,12.32131672,12.02193928,12.30438042,12.23167324,195056389,0.299377441,2010,0.005454531
7/16/2010,11.68420506,11.72006989,11.44510078,11.44734287,11.37969971,314165171,0.274969101,2010,-0.069653043
7/19/2010,11.48221207,11.69740486,11.39528847,11.61097908,11.54236889,182694226,0.302116394,2010,0.014294689
7/20/2010,11.48270988,12.02966022,11.47200012,11.99479103,11.923913,162787890,0.557660103,2010,0.033055951
7/21/2010,12.05481625,12.09715652,11.84136581,11.8929224,11.82264709,131675710,0.25579071,2010,-0.008492739
7/22/2010,12.0356369,12.17885113,12.01695728,12.07499027,12.00363827,86230004,0.161893845,2010,0.015308926
7/23/2010,11.97436714,12.21895027,11.95543766,12.20575047,12.13362694,90915501,0.263512611,2010,0.01082901
7/26/2010,12.18159008,12.22293472,12.07673264,12.17860222,12.10663891,80107140,0.146202087,2010,-0.002224218
7/27/2010,12.21870136,12.39105511,12.20849037,12.26976013,12.197258,98415508,0.182564735,2010,0.007485088
7/28/2010,12.32729435,12.3350153,12.02169037,12.06353283,11.99224949,100214225,0.313324928,2010,-0.01680777
7/29/2010,12.10338402,12.17636013,11.93850231,12.07947254,12.00809383,107421137,0.237857819,2010,0.001321314
7/30/2010,11.94647217,12.13850212,11.93376923,12.07598591,12.00462818,86085465,0.204732895,2010,-0.000288641
8/2/2010,12.17910004,12.28594875,12.12804127,12.21446705,12.14229202,74626675,0.157907486,2010,0.011467481
8/3/2010,12.21670914,12.26552582,12.12355804,12.20002079,12.12793064,72362219,0.141967773,2010,-0.001182717
8/4/2010,12.2585516,12.62766838,12.23040676,12.61073208,12.53621483,153071607,0.39726162,2010,0.033664802
8/5/2010,12.60002232,12.66751862,12.54199028,12.65506554,12.58028698,97178890,0.125528336,2010,0.003515534
8/6/2010,12.58781815,12.59628582,12.35494137,12.45880127,12.38518238,133277692,0.241344452,2010,-0.015508752
8/9/2010,12.50936222,12.59030819,12.48719501,12.58657169,12.51219749,75168699,0.103113174,2010,0.010255435
8/10/2010,12.51185322,12.60276222,12.41770458,12.54572582,12.47159195,83270954,0.18505764,2010,-0.003245194
8/11/2010,12.39678383,12.40350914,12.2416153,12.24759293,12.17522144,89253294,0.161893845,2010,-0.023763703
8/12/2010,12.05332088,12.32256222,12.01770496,12.25431824,12.1819067,88514535,0.304857254,2010,0.000549113
8/13/2010,12.17934895,12.23389435,12.10487843,12.1133461,12.04176807,77678069,0.129015923,2010,-0.011503874
8/16/2010,12.04684544,12.20101833,11.96764183,12.09441662,12.02295113,52395658,0.233376503,2010,-0.001562696
8/17/2010,12.16764259,12.32131672,12.10537624,12.21720695,12.14501476,75911472,0.215940475,2010,0.010152647
8/18/2010,12.21521378,12.22592354,11.99379444,12.00873756,11.93777847,107858771,0.232129097,2010,-0.017063588
8/19/2010,11.98034477,12.01770496,11.63762856,11.6555624,11.586689,157588475,0.380076408,2010,-0.029409849
8/20/2010,11.6555624,11.74572372,11.48246098,11.50736809,11.43937111,157291365,0.263262749,2010,-0.012714471
8/23/2010,11.49441624,11.66253567,11.40051842,11.5584259,11.49012566,119895720,0.26201725,2010,0.004436967
8/24/2010,11.39977074,11.41645813,11.23090363,11.24260998,11.17617798,110922211,0.185554504,2010,-0.027323437
8/25/2010,11.20798969,11.40251064,11.20798969,11.32305813,11.25615025,104072633,0.19452095,2010,0.007155647
8/26/2010,11.35892391,11.38881207,11.21894932,11.23239803,11.16602612,71346425,0.169862747,2010,-0.008006679
8/27/2010,11.2717514,11.45680714,11.14945889,11.42791462,11.3603878,92842698,0.307348251,2010,0.017406487
8/30/2010,11.43588543,11.45107937,11.26826382,11.27498913,11.20836449,49440624,0.182815552,2010,-0.01338175
8/31/2010,11.21072865,11.32928467,11.15817642,11.20848846,11.14225674,78163883,0.171108246,2010,-0.005898069
9/1/2010,11.33202457,11.58009529,11.27025604,11.46527481,11.39752674,129616018,0.309839249,2010,0.022909989
9/2/2010,11.52779102,11.5673933,11.46477699,11.5362587,11.46809101,67620512,0.10261631,2010,0.006191207
9/3/2010,11.71907425,11.75294685,11.64236164,11.71359539,11.64437962,101996882,0.110585213,2010,0.015372115
9/7/2010,11.56913567,11.64609814,11.53227425,11.56664467,11.49829769,68652365,0.113823891,2010,-0.012545313
9/8/2010,11.58632183,11.76838875,11.56938457,11.7205677,11.65131092,96432101,0.199004173,2010,0.013307492
9/9/2010,11.90114212,11.96515179,11.7205677,11.86004639,11.78996658,97588419,0.244584084,2010,0.011900335
9/10/2010,11.93078136,11.9499588,11.83264828,11.85904884,11.78897381,79268006,0.117310524,2010,-8.41E-05
9/13/2010,11.97760487,12.06353283,11.94348335,12.01172733,11.94075012,89996068,0.120049477,2010,0.01287443
9/14/2010,12.00525093,12.07349586,11.95718193,11.96589947,11.8951931,88992319,0.116313934,2010,-0.00381526
9/15/2010,11.95394421,12.00226307,11.91782856,11.97112942,11.90039253,96472251,0.084434509,2010,0.000437071
9/16/2010,11.95394421,12.0162096,11.94049358,11.98159027,11.91079044,79075287,0.075716019,2010,0.00087384
9/17/2010,12.04858875,12.23414326,11.98457909,12.20799065,12.13585281,226509844,0.249564171,2010,0.018895687
9/20/2010,12.26652241,12.71259975,12.25556278,12.65954876,12.58474255,176800216,0.457036972,2010,0.036988734
9/21/2010,12.69441795,12.9509573,12.67523956,12.78856468,12.71299744,179321632,0.275717735,2010,0.010191194
9/22/2010,12.77362061,12.89616203,12.74423122,12.85182762,12.77588558,101864387,0.151930809,2010,0.004946837
9/23/2010,12.81720829,12.94373417,12.73476696,12.78906345,12.71349144,93043447,0.208967209,2010,-0.004883676
9/24/2010,12.99479198,13.14647388,12.90811729,13.13302422,13.05541992,134779299,0.23835659,2010,0.026894914
9/27/2010,13.17187881,13.3711319,13.17187881,13.21073341,13.1326704,124761892,0.199253082,2010,0.005917083
9/28/2010,13.28719616,13.28993607,12.91284943,13.1300354,13.05245018,146735949,0.377086639,2010,-0.006108519
9/29/2010,13.1469717,13.27374744,13.06876469,13.14298725,13.06532574,87213678,0.204982758,2010,0.000986429
9/30/2010,13.17959976,13.24709702,12.92455578,13.09566402,13.01828098,130250387,0.322541237,2010,-0.003600645
10/1/2010,13.20052147,13.21596336,13.02617455,13.09142971,13.01407242,89333594,0.189788818,2010,-0.000323337
10/4/2010,13.07474327,13.15693474,12.92281246,13.00998497,12.93310833,77910939,0.234122276,2010,-0.006221226
10/5/2010,13.16017246,13.44958782,13.11459255,13.40550327,13.32628918,140809819,0.33499527,2010,0.030401134
10/6/2010,13.43115711,13.44834232,13.19902706,13.30886459,13.23022175,110906151,0.249315262,2010,-0.007208881
10/7/2010,13.35519123,13.37984943,13.17910099,13.20077038,13.12276745,96191202,0.200748444,2010,-0.008121971
10/8/2010,13.26951313,13.38981247,13.14124298,13.35867786,13.27974033,114796679,0.248569489,2010,0.01196199
10/11/2010,13.41172981,13.56415844,13.37910175,13.42069626,13.34139252,105445761,0.185056686,2010,0.004642555
10/12/2010,13.45257568,13.59877777,13.39454365,13.48420811,13.40452957,150706777,0.204234123,2010,0.004732381
10/13/2010,13.62393379,13.63613796,13.50761986,13.53178024,13.45182037,122682126,0.128518105,2010,0.003527989
10/14/2010,13.55369663,13.58034801,13.37760735,13.47275066,13.39313984,266358649,0.202740669,2010,-0.004362292
10/15/2010,14.92580414,14.98483276,14.73476982,14.98010063,14.89158249,595214680,0.250062943,2010,0.111881382
10/18/2010,14.95768547,15.4343977,14.95768547,15.3850832,15.29417229,284992232,0.476712227,2010,0.027034703
10/19/2010,15.16440964,15.31310272,15.01521873,15.13900471,15.04954815,184203863,0.297883987,2010,-0.015994616
10/20/2010,15.14672565,15.37686443,15.13078594,15.1427412,15.05326271,141532518,0.246078491,2010,0.000246813
10/21/2010,15.23066235,15.34249306,15.09342575,15.24261665,15.15254688,117257870,0.249067307,2010,0.006595599
10/22/2010,15.24087334,15.31310272,15.19429779,15.25606728,15.1659193,90582257,0.118804932,2010,0.000882435
10/25/2010,15.33228111,15.56017685,15.31683922,15.35494614,15.26421452,126809538,0.243337631,2010,0.006481281
10/26/2010,15.27026272,15.47275352,15.21870708,15.4072504,15.31620884,100892759,0.25404644,2010,0.003406347
10/27/2010,15.33676434,15.44211864,15.25108528,15.35419941,15.2634716,90012128,0.191033363,2010,-0.003443249
10/28/2010,15.44336414,15.46702576,15.27524471,15.40675163,15.31571198,87699492,0.191781044,2010,0.003422661
10/29/2010,15.36914253,15.41721344,15.26752377,15.28520679,15.19488621,91473585,0.149689674,2010,-0.007889063
11/1/2010,15.33576775,15.45855808,15.22319031,15.31758595,15.22707367,123946848,0.235367775,2010,0.002118333
11/2/2010,15.40899277,15.44211864,15.30712509,15.33253002,15.2419281,80203500,0.134993553,2010,0.000975616
11/3/2010,15.37985325,15.4876976,15.28022575,15.44660187,15.35532761,135726838,0.207471848,2010,0.007439858
11/4/2010,15.55768585,15.68919277,15.49442291,15.54847145,15.45659447,143367369,0.194769859,2010,0.006594951
11/5/2010,15.52132225,15.57885742,15.46976566,15.56864452,15.47664833,70892731,0.109091759,2010,0.001297431
11/8/2010,15.54224396,15.67848301,15.52007675,15.61073685,15.51849174,84367048,0.158406258,2010,0.00270366
11/9/2010,15.69118595,15.71235561,15.45482159,15.56216908,15.47021103,89823423,0.257534027,2010,-0.003111177
11/10/2010,15.49392509,15.51683903,15.38010216,15.51385021,15.42217922,100254375,0.13673687,2010,-0.003104893
11/11/2010,15.43464661,15.4383831,15.29790974,15.37213135,15.28129578,90803081,0.140473366,2010,-0.00913499
11/12/2010,15.29242992,15.36490917,14.974123,15.02592945,14.93714142,136228712,0.390786171,2010,-0.022521399
11/15/2010,15.02069855,15.04361343,14.79579163,14.83115864,14.74352074,139677591,0.247821808,2010,-0.012962314
11/16/2010,14.76366234,14.89143276,14.5317812,14.53850555,14.45259666,132791878,0.359651566,2010,-0.019732314
11/17/2010,14.57038689,14.68246746,14.47997475,14.53427219,14.44838905,98066204,0.202492714,2010,-0.000291183
11/18/2010,14.67001343,14.94348812,14.6590538,14.85830688,14.77050781,103988318,0.284434319,2010,0.022294525
11/19/2010,14.86926556,14.89143276,14.70338821,14.71559238,14.62863827,92244464,0.188044548,2010,-0.009605031
11/22/2010,14.63190556,14.78059864,14.51434708,14.72530556,14.63829327,87791837,0.266251564,2010,0.00066006
11/23/2010,14.62044907,14.67026234,14.401021,14.52082157,14.43501663,86828238,0.269241333,2010,-0.01388657
11/24/2010,14.6279211,14.85930443,14.6214447,14.81870556,14.73114109,96215292,0.237859726,2010,0.020514265
11/26/2010,14.70637703,14.76914215,14.62020016,14.69491959,14.60808659,52640573,0.148941994,2010,-0.008353359
11/29/2010,14.67424679,14.68993855,14.44460773,14.49840641,14.41273499,114816754,0.245330811,2010,-0.013372865
11/30/2010,14.30438423,14.30438423,13.78109455,13.84087086,13.7590847,285763111,0.52328968,2010,-0.045352264
12/1/2010,14.02243996,14.23589039,14.00749588,14.05606365,13.97300625,150726852,0.228394508,2010,0.015547634
12/2/2010,14.16341209,14.27972603,14.08097076,14.24211693,14.15796089,102298006,0.198755264,2010,0.013236513
12/3/2010,14.1830883,14.35818195,14.14697361,14.27150726,14.1871767,105642495,0.211208344,2010,0.002063621
12/6/2010,14.46004963,14.49566746,14.36141968,14.40500641,14.31988716,84065923,0.13424778,2010,0.009354243
12/7/2010,14.72655106,14.76963997,14.59529305,14.62368679,14.53727436,122144116,0.174346924,2010,0.01518086
12/8/2010,14.74398613,14.75768471,14.53775883,14.70836926,14.6214571,70539412,0.21992588,2010,0.005790774
12/9/2010,14.79155827,14.83389854,14.67001343,14.73227978,14.64522648,75036204,0.163885117,2010,0.001625641
12/10/2010,14.7731266,14.79429722,14.70214272,14.74996376,14.66280651,68443585,0.092154503,2010,0.001200356
12/13/2010,14.87225533,15.01870632,14.79678822,14.80998898,14.72247601,96299607,0.221918106,2010,0.004069516
12/14/2010,14.87150764,14.9013958,14.75668812,14.81721115,14.72965622,65978380,0.14470768,2010,0.000487656
12/15/2010,14.79952812,14.85556793,14.67374897,14.70239162,14.61551476,87033003,0.181818962,2010,-0.007749065
12/16/2010,14.76590443,14.78881836,14.64684963,14.73750973,14.65042591,64115423,0.141968727,2010,0.002388598
12/17/2010,14.71982574,14.7586813,14.6368866,14.7148447,14.62789536,123946848,0.121794701,2010,-0.001537914
12/20/2010,14.8107357,14.89118385,14.6615448,14.82094669,14.73336887,79227857,0.229639053,2010,0.007210541
12/21/2010,14.90837002,15.06154633,14.88445854,15.02044964,14.93169308,75461793,0.177087784,2010,0.013460877
12/22/2010,15.04361343,15.11833286,15.02567959,15.08072376,14.99161148,48481040,0.092653275,2010,0.004012804
12/23/2010,15.07698822,15.09342575,14.99454689,15.0493412,14.96041393,44598542,0.09887886,2010,-0.002080972
12/27/2010,15.01222992,15.03813267,14.93153286,15.00326443,14.91461086,48505130,0.106599808,2010,-0.003061714
12/28/2010,14.99504471,15.04037476,14.89442158,14.9170866,14.82894039,42751645,0.145953178,2010,-0.005743938
12/29/2010,14.99380016,15.00401115,14.9170866,14.96889305,14.88044167,40920808,0.086924553,2010,0.00347296
12/30/2010,14.89417267,14.97711182,14.87897968,14.91559315,14.82745647,39728356,0.098132133,2010,-0.003560711
12/31/2010,14.86279106,14.90463448,14.74547958,14.7937994,14.7063818,61802787,0.159154892,2010,-0.008165532
1/3/2011,14.85631466,15.08321381,14.85631466,15.05233002,14.96338558,94962614,0.226899147,2011,0.017475606
1/4/2011,15.08396244,15.09790897,14.94697475,14.99678802,14.90817165,73253547,0.150934219,2011,-0.003689927
1/5/2011,14.94573021,15.20127201,14.94523239,15.1698904,15.08025169,101671667,0.256039619,2011,0.01154263
1/6/2011,15.20998859,15.40301609,15.19429779,15.28022575,15.18993378,82620526,0.2087183,2011,0.007273312
1/7/2011,15.34025097,15.39853287,15.19629097,15.35345078,15.26272678,84363033,0.202241898,2011,0.004792143
1/10/2011,15.3126049,15.32730007,15.15718746,15.29790974,15.20751381,63404769,0.17011261,2011,-0.003617495
1/11/2011,15.3850832,15.41223145,15.30513287,15.34274197,15.25207996,57787794,0.107098579,2011,0.002930611
1/12/2011,15.42593002,15.42593002,15.31185722,15.36416054,15.2733736,65552790,0.1140728,2011,0.001396007
1/13/2011,15.36665154,15.43389988,15.29666424,15.35967827,15.26891708,53560006,0.137235641,2011,-0.000291735
1/14/2011,15.37736225,15.54847145,15.3693924,15.54622936,15.45436573,94978674,0.179079056,2011,0.012145508
1/18/2011,15.59305286,15.98981571,15.57337666,15.93103695,15.83689976,145222296,0.416439056,2011,0.024752471
1/19/2011,15.99305439,16.01397514,15.68271732,15.73477173,15.64179516,136754676,0.33125782,2011,-0.012319676
1/20/2011,15.74622917,15.79280472,15.52406216,15.61073685,15.51849174,220254485,0.268742561,2011,-0.007882852
1/21/2011,15.92979145,15.98334122,15.22692585,15.2386322,15.14858627,357511035,0.756415367,2011,-0.023836456
1/24/2011,15.13253021,15.25506973,14.97462082,15.21995163,15.13001537,184657557,0.280448914,2011,-0.001225869
1/25/2011,15.14822102,15.45930481,15.1063776,15.43987846,15.34864426,146418764,0.352927208,2011,0.014449904
1/26/2011,15.45033836,15.50413704,15.32456017,15.35494614,15.26421452,81829572,0.179576874,2011,-0.005500842
1/27/2011,15.38956642,15.43464661,15.27399921,15.36216927,15.27139378,81070738,0.160647392,2011,0.000470411
1/28/2011,15.4189558,15.45108604,14.93800926,14.96864414,14.88019371,169878368,0.513076782,2011,-0.025616507
1/31/2011,15.0336504,15.05531883,14.83315182,14.95295334,14.86459541,112616538,0.222167015,2011,-0.001048245
2/1/2011,15.05581665,15.27649021,15.02144623,15.21895599,15.12902737,110223602,0.255043983,2011,0.017789305
2/2/2011,15.2179594,15.30114841,15.13153267,15.24286556,15.15279484,70691981,0.169615746,2011,0.001571039
2/3/2011,15.18010139,15.22916698,15.09666443,15.19678879,15.10699081,60028160,0.132502556,2011,-0.003022842
2/4/2011,15.19678879,15.22891808,15.10861874,15.21746063,15.12753963,62264511,0.120299339,2011,0.001360277
2/7/2011,15.1970377,15.40201855,15.17337608,15.29990196,15.20949364,72253814,0.228642464,2011,0.005417548
2/8/2011,15.31584167,15.43290424,15.30538177,15.40176964,15.31075954,68050116,0.127522469,2011,0.006658061
2/9/2011,15.36416054,15.42842007,15.25133419,15.35494614,15.26421452,73976246,0.177085876,2011,-0.003040138
2/10/2011,15.29018879,15.37985325,15.23190689,15.35345078,15.26272678,93725996,0.147946358,2011,-9.74E-05
2/11/2011,15.28744888,15.5666523,15.26777267,15.55419922,15.46228886,103984303,0.298879623,2011,0.013075135
2/14/2011,15.5253067,15.68221855,15.44311523,15.64510822,15.5526619,85439051,0.239103317,2011,0.00584466
2/15/2011,15.62443638,15.69342709,15.51933002,15.54548168,15.45362186,83993653,0.174097061,2011,-0.006367904
2/16/2011,15.58234406,15.60401154,15.49442291,15.547225,15.45535564,67612482,0.109588623,2011,0.000112143
2/17/2011,15.4732523,15.62269211,15.44909286,15.57312775,15.48110485,59373716,0.173599243,2011,0.001666069
2/18/2011,15.59155941,15.72057533,15.54622936,15.69317818,15.6004467,129198459,0.17434597,2011,0.007708819
2/22/2011,15.44286633,15.56490898,15.13751125,15.1982832,15.10847569,146141730,0.427397728,2011,-0.031535676
2/23/2011,15.20127201,15.31011391,15.04361343,15.22592926,15.13595772,116017237,0.266500473,2011,0.001819026
2/24/2011,15.22767258,15.27001381,14.97760963,15.16366291,15.07406044,108874565,0.292404175,2011,-0.004089494
2/25/2011,15.23937893,15.31061172,15.18059921,15.19404888,15.10426712,77585724,0.130012512,2011,0.002003867
2/28/2011,15.19305325,15.35469723,15.14348793,15.27773476,15.18745804,91602065,0.211209297,2011,0.005507806
3/1/2011,15.38682556,15.4226923,14.92655182,14.96291542,14.87449932,133426247,0.49614048,2011,-0.020606415
3/2/2011,14.9390049,15.09342575,14.82418537,14.9636631,14.87524223,81371863,0.269240379,2011,5.00E-05
3/3/2011,15.10289097,15.23016357,15.06851864,15.18209362,15.09238243,78103658,0.161644936,2011,0.014597396
3/4/2011,15.15145874,15.16764832,14.94896793,14.95942783,14.87103176,120891439,0.218680382,2011,-0.014666343
3/7/2011,14.95768547,15.03589153,14.62020016,14.73626518,14.64918709,139027162,0.415691376,2011,-0.01491786
3/8/2011,14.7678957,14.89367485,14.69990063,14.7524538,14.6652813,91738575,0.193774223,2011,0.001098557
3/9/2011,14.71982574,14.80724907,14.58906746,14.73900509,14.65191174,86362499,0.21818161,2011,-0.000911626
3/10/2011,14.58134556,14.61073494,14.43215466,14.45332527,14.36791992,125592995,0.178580284,2011,-0.019382571
3/11/2011,14.40151978,14.44585323,14.27972603,14.36391068,14.27903461,121734587,0.166127205,2011,-0.006186438
3/14/2011,14.26652622,14.40326309,14.14747238,14.19653797,14.11265087,113066217,0.25579071,2011,-0.011652307
3/15/2011,13.88545418,14.22169399,13.83564091,14.18582821,14.10200405,160824559,0.386053085,2011,-0.000754393
3/16/2011,14.14722347,14.19155693,13.73053455,13.87549114,13.79349995,152509508,0.461022377,2011,-0.021876556
3/17/2011,14.05930233,14.17187977,13.9611702,13.98159409,13.89897728,116406692,0.210709572,2011,0.007646788
3/18/2011,14.06328678,14.1467247,13.94124508,13.97412205,13.89154816,132438559,0.205479622,2011,-0.00053442
3/21/2011,14.20226574,14.44087219,14.17237759,14.35867977,14.27383327,121288923,0.268494606,2011,0.027519276
3/22/2011,14.37785816,14.42667484,14.25930309,14.37910366,14.29413795,75758903,0.16737175,2011,0.001422407
3/23/2011,14.32605171,14.50687504,14.24660015,14.49965191,14.41397285,72920303,0.260274887,2011,0.008383572
3/24/2011,14.5810957,14.65482044,14.41596508,14.61746025,14.53108501,84262658,0.238855362,2011,0.008124908
3/25/2011,14.61721134,14.61795807,14.42692375,14.43937778,14.35405445,114764559,0.191034317,2011,-0.01218286
3/28/2011,14.49740982,14.57013798,14.3140974,14.33028698,14.24560833,89068604,0.256040573,2011,-0.00755509
3/29/2011,14.34622669,14.4929266,14.27175617,14.48894215,14.40332603,64432607,0.221170425,2011,0.011071318
3/30/2011,14.55494404,14.58283997,14.46029854,14.49168205,14.40605068,57105245,0.122541428,2011,0.000189103
3/31/2011,14.52057266,14.64909172,14.48919106,14.61422157,14.52786541,81480268,0.159900665,2011,0.008455852
4/1/2011,14.6640358,14.82418537,14.6640358,14.73975182,14.65265369,104919797,0.160149574,2011,0.008589595
4/4/2011,14.76963997,14.81297684,14.52306366,14.63713646,14.55064583,82488031,0.289913177,2011,-0.00696181
4/5/2011,14.47275257,14.48296356,14.08918953,14.17412186,14.09036636,242806701,0.393774033,2011,-0.031632868
4/6/2011,14.25108337,14.32530499,14.14697361,14.30089664,14.21639252,107132058,0.178331375,2011,0.008944102
4/7/2011,14.33950233,14.4617939,14.30114555,14.44585323,14.36049175,101639547,0.160648346,2011,0.010136189
4/8/2011,14.56764698,14.56764698,14.39753532,14.40002537,14.31493473,76357137,0.170111656,2011,-0.003172389
4/11/2011,14.35120773,14.39853096,14.27150726,14.38034916,14.29537487,74606600,0.127023697,2011,-0.001366401
4/12/2011,14.32131958,14.36889172,14.14821911,14.21197987,14.12800026,83736694,0.220672607,2011,-0.01170829
4/13/2011,14.33402348,14.38607693,14.24037361,14.35320091,14.26838779,83086265,0.145703316,2011,0.009936761
4/14/2011,14.32605171,14.43215466,14.24909115,14.40874195,14.32359982,219070062,0.183063507,2011,0.003869592
4/15/2011,13.58134365,13.59280109,13.20201588,13.21795559,13.13984966,563853569,0.390785217,2011,-0.082643326
4/18/2011,13.11135483,13.14223957,12.926548,13.12181568,13.0442791,202347616,0.215691566,2011,-0.007273433
4/19/2011,13.19927597,13.22243881,12.97387123,12.98956203,12.91280651,107766427,0.248567581,2011,-0.010078914
4/20/2011,13.09840393,13.12131786,12.9860754,13.09416962,13.01679516,122858785,0.135242462,2011,0.008053203
4/21/2011,13.13800621,13.15768242,13.01098156,13.07847881,13.00119781,99174342,0.146700859,2011,-0.001198305
4/25/2011,13.08221531,13.12580109,13.0015173,13.07723331,12.99995995,65476506,0.124283791,2011,-9.52E-05
4/26/2011,13.11384583,13.38582706,13.08121777,13.27075768,13.1923399,140524754,0.304609299,2011,0.014798571
4/27/2011,13.3997736,13.40251446,13.30886459,13.39379692,13.31465244,92280599,0.093649864,2011,0.009271456
4/28/2011,13.40126896,13.4309082,13.30214024,13.39902687,13.31985188,80299860,0.128767967,2011,0.000390476
4/29/2011,13.44958782,13.55170536,13.41247654,13.55170536,13.47162724,169773978,0.139228821,2011,0.011394745
5/2/2011,13.5915556,13.59230328,13.37785721,13.41372204,13.3344593,85667905,0.214446068,2011,-0.01018199
5/3/2011,13.37810612,13.49965,13.19130611,13.2974081,13.21883392,83572079,0.308343887,2011,-0.008671265
5/4/2011,13.32928944,13.42468071,13.27573872,13.34473133,13.26587677,84997401,0.148941994,2011,0.003558831
5/5/2011,13.29666138,13.43514156,13.23788071,13.30687332,13.22824192,80211530,0.197260857,2011,-0.002836926
5/6/2011,13.40351009,13.48595142,13.32953835,13.33252621,13.25374317,82552271,0.156413078,2011,0.001927792
5/9/2011,13.32505417,13.41197872,13.22791862,13.39180374,13.31267166,78240168,0.184060097,2011,0.004446084
5/10/2011,13.44958782,13.55992413,13.38831711,13.51583862,13.43597317,82022292,0.171607018,2011,0.009262
5/11/2011,13.45307541,13.53800583,13.29242706,13.33626175,13.25745773,93902656,0.245578766,2011,-0.013286403
5/12/2011,13.3310318,13.37337303,13.22318554,13.32629967,13.24755478,58149143,0.150187492,2011,-0.000746992
5/13/2011,13.315341,13.34796906,13.17685986,13.18931293,13.11137676,84664157,0.1711092,2011,-0.010279428
5/16/2011,13.10861588,13.1325264,12.86179066,12.91210175,12.83580399,118771522,0.270735741,2011,-0.021017864
5/17/2011,12.83763123,13.23090744,12.82766914,13.21197796,13.13390827,132639308,0.403238297,2011,0.023224431
5/18/2011,13.18906403,13.20874023,13.09342289,13.19578934,13.11781502,78420843,0.115317345,2011,-0.001225299
5/19/2011,13.26851559,13.36341095,13.19354725,13.23165512,13.15346909,99118132,0.169863701,2011,0.002717972
5/20/2011,13.24535275,13.25008488,13.02941322,13.05182934,12.9747057,93047462,0.220671654,2011,-0.013590574
5/23/2011,12.8667717,12.95145512,12.78707123,12.91135502,12.83506107,92344839,0.164383888,2011,-0.010762807
5/24/2011,12.96067047,13.05008507,12.90537739,12.90811729,12.83184338,76284867,0.14470768,2011,-0.000250766
5/25/2011,12.88495445,13.02044582,12.88296127,12.94323635,12.86675453,52259149,0.13748455,2011,0.002720696
5/26/2011,12.89416885,13.0042572,12.82692242,12.90487862,12.82862282,85057626,0.177334785,2011,-0.002963535
5/27/2011,12.91359711,12.99603844,12.85929966,12.97387123,12.89720917,70093747,0.136738777,2011,0.005346243
5/31/2011,13.07598782,13.17685986,13.03862762,13.17611313,13.09825516,107894906,0.138232231,2011,0.0155884
6/1/2011,13.15170383,13.28022194,13.08370876,13.09093189,13.01357651,118679178,0.196513176,2011,-0.006464823
6/2/2011,13.13999844,13.20799255,13.01322269,13.15220165,13.07448483,88510520,0.194769859,2011,0.004680321
6/3/2011,13.00126839,13.14074516,12.98881531,13.02816677,12.95118237,70202152,0.151929855,2011,-0.009430731
6/6/2011,13.03962421,13.12131786,12.93277454,12.97785568,12.90117073,77975179,0.18854332,2011,-0.003861717
6/7/2011,13.02343464,13.06677341,12.9262991,12.92729473,12.85090733,76590006,0.140474319,2011,-0.00389594
6/8/2011,12.86502934,12.98233891,12.84634876,12.93078232,12.85437393,66383894,0.135990143,2011,0.000269785
6/9/2011,12.95145512,12.95145512,12.84286213,12.87001038,12.79396057,67817246,0.108592987,2011,-0.004699789
6/10/2011,12.80400658,12.86901379,12.68470478,12.69018364,12.61519814,97961814,0.184309006,2011,-0.01397254
6/13/2011,12.70238781,12.7073698,12.50736904,12.5711298,12.49684715,97455925,0.200000763,2011,-0.00938157
6/14/2011,12.65631104,12.80400658,12.62741947,12.66179085,12.58697224,94011061,0.176587105,2011,0.007211846
6/15/2011,12.57860184,12.66129208,12.4685154,12.52679634,12.452775,83242849,0.19277668,2011,-0.010661565
6/16/2011,12.52330971,12.61695862,12.37038326,12.46253681,12.38889503,110693357,0.246575356,2011,-0.005129766
6/17/2011,12.60724545,12.61994743,12.07474136,12.08022022,12.0088377,210602442,0.54520607,2011,-0.030677269
6/20/2011,12.0797224,12.11035728,11.93601131,12.0692606,11.99794197,121598077,0.17434597,2011,-0.000907237
6/21/2011,12.13426781,12.30238819,12.07299709,12.27897453,12.20641804,111030616,0.229391098,2011,0.017375873
6/22/2011,12.2403698,12.26278591,12.12281132,12.12978458,12.05810928,96644896,0.139974594,2011,-0.012150033
6/23/2011,12.00823975,12.02642155,11.79902363,11.96066761,11.88999176,192787918,0.227397919,2011,-0.01394229
6/24/2011,11.97212601,11.97386932,11.7813406,11.82766724,11.75777626,152794573,0.192528725,2011,-0.011119812
